t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,workers
110817.5432,1788877118.7328,6,480.81,922.79,1403.59,9.1,15859.7,40182.5,2372.0,3183768:13;3183852:223;3183853:221;3183854:231;3183855:236
110817.6533,1788877118.8429,6,480.81,924.38,1405.19,110.1,15860.1,40182.1,2372.0,3183768:13;3183852:224;3183853:221;3183854:231;3183855:236
110817.7624,1788877118.9519,6,480.81,924.38,1405.19,0.0,15852.0,40190.3,2372.0,3183768:13;3183852:224;3183853:221;3183854:231;3183855:236
110817.8721,1788877119.0616,6,480.81,926.62,1407.43,110.3,15851.3,40190.9,2372.0,3183768:13;3183852:224;3183853:221;3183854:231;3183855:237
110817.9810,1788877119.1705,6,480.81,927.05,1407.86,36.3,15850.9,40191.3,2372.0,3183768:13;3183852:224;3183853:221;3183854:231;3183855:238
110818.0912,1788877119.2808,6,480.81,928.31,1409.12,55.2,15851.2,40191.0,2372.0,3183768:13;3183852:225;3183853:222;3183854:231;3183855:238
110818.2002,1788877119.3898,6,480.81,928.48,1409.29,9.0,15851.1,40191.1,2372.0,3183768:13;3183852:225;3183853:222;3183854:231;3183855:238
110818.3115,1788877119.5011,6,480.81,929.16,1409.97,36.8,15850.5,40191.7,2372.0,3183768:13;3183852:225;3183853:222;3183854:231;3183855:238
110818.4202,1788877119.6097,6,480.81,929.16,1409.97,0.0,15850.5,40191.7,2372.0,3183768:13;3183852:225;3183853:222;3183854:231;3183855:238
110818.5312,1788877119.7207,6,480.81,929.97,1410.78,9.2,15850.8,40191.5,2372.0,3183768:13;3183852:225;3183853:223;3183854:232;3183855:238
110818.6399,1788877119.8294,6,480.81,930.22,1411.03,18.0,15850.8,40191.5,2372.0,3183768:13;3183852:225;3183853:223;3183854:232;3183855:238
110818.7512,1788877119.9407,6,480.81,931.43,1412.24,64.3,15851.7,40190.5,2372.0,3183768:13;3183852:225;3183853:223;3183854:233;3183855:238
110818.8607,1788877120.0503,6,480.81,931.88,1412.69,17.6,15851.7,40190.5,2372.0,3183768:13;3183852:225;3183853:223;3183854:233;3183855:238
110818.9743,1788877120.1638,6,480.81,932.76,1413.57,61.1,15852.3,40189.9,2372.0,3183768:13;3183852:225;3183853:222;3183854:234;3183855:238
110819.0891,1788877120.2787,6,480.81,932.76,1413.57,18.2,15852.3,40189.9,2372.0,3183768:13;3183852:225;3183853:222;3183854:234;3183855:238
110819.1984,1788877120.3880,6,480.81,933.34,1414.15,54.0,15852.8,40189.4,2372.0,3183768:13;3183852:225;3183853:223;3183854:234;3183855:238
110819.3098,1788877120.4993,6,480.81,933.34,1414.15,0.0,15852.8,40189.4,2372.0,3183768:13;3183852:225;3183853:223;3183854:234;3183855:238
110819.4186,1788877120.6082,6,480.81,933.99,1414.80,18.4,15852.8,40189.4,2372.0,3183768:13;3183852:226;3183853:223;3183854:234;3183855:239
110819.5274,1788877120.7169,6,480.81,934.12,1414.93,17.6,15835.0,40207.2,2372.0,3183768:13;3183852:226;3183853:223;3183854:234;3183855:239
110819.6415,1788877120.8310,6,480.81,935.38,1416.18,72.3,15835.4,40206.8,2372.0,3183768:13;3183852:226;3183853:223;3183854:234;3183855:240
110819.7521,1788877120.9416,6,480.81,935.38,1416.18,0.0,15847.4,40194.8,2372.0,3183768:13;3183852:226;3183853:223;3183854:234;3183855:240
110819.8616,1788877121.0512,6,480.81,937.88,1418.68,45.0,15903.3,40138.9,2372.0,3183768:13;3183852:226;3183853:223;3183854:234;3183855:242
110819.9727,1788877121.1622,6,480.81,936.64,1417.45,9.1,15905.4,40136.8,2372.0,3183768:13;3183852:226;3183853:223;3183854:234;3183855:240
110820.0820,1788877121.2716,6,480.81,937.64,1418.45,18.0,15931.5,40110.8,2372.0,3183768:13;3183852:226;3183853:223;3183854:235;3183855:241
110820.1932,1788877121.3827,6,480.81,937.64,1418.45,0.0,16009.8,40032.4,2372.0,3183768:13;3183852:226;3183853:223;3183854:235;3183855:241
110820.3036,1788877121.4931,6,480.81,937.82,1418.62,109.6,16025.3,40016.9,2372.0,3183768:13;3183852:227;3183853:223;3183854:234;3183855:241
110820.4130,1788877121.6025,6,480.81,937.82,1418.62,0.0,16065.2,39977.1,2372.0,3183768:13;3183852:227;3183853:223;3183854:234;3183855:241
110820.5233,1788877121.7128,6,480.93,944.83,1425.77,104.1,16077.2,39965.0,2372.0,3183768:13;3183852:227;3183853:223;3183854:235;3183855:247
110820.6391,1788877121.8286,6,480.93,945.33,1426.27,24.0,16078.0,39964.2,2372.0,3183768:13;3183852:227;3183853:223;3183854:235;3183855:247
110820.7641,1788877121.9536,6,480.93,947.14,1428.07,91.6,16080.5,39961.7,2372.0,3183768:13;3183852:228;3183853:224;3183854:235;3183855:247
110820.8729,1788877122.0624,6,480.93,947.50,1428.44,18.2,16040.8,40001.4,2372.0,3183768:13;3183852:228;3183853:224;3183854:235;3183855:248
110820.9824,1788877122.1719,6,480.93,948.27,1429.21,92.0,16039.7,40002.6,2372.0,3183768:13;3183852:228;3183853:224;3183854:235;3183855:248
110821.0910,1788877122.2805,6,480.93,948.65,1429.58,27.3,16039.7,40002.6,2372.0,3183768:13;3183852:228;3183853:224;3183854:236;3183855:248
110821.2009,1788877122.3904,6,480.93,952.25,1433.18,64.4,16006.6,40035.7,2372.0,3183768:13;3183852:228;3183853:225;3183854:239;3183855:248
110821.3095,1788877122.4990,6,480.93,952.38,1433.31,9.1,16006.7,40035.5,2372.0,3183768:13;3183852:228;3183853:225;3183854:239;3183855:248
110821.4192,1788877122.6088,6,480.93,953.08,1434.01,36.2,16010.8,40031.4,2372.0,3183768:13;3183852:229;3183853:225;3183854:239;3183855:248
110821.5302,1788877122.7197,6,480.93,953.84,1434.77,0.0,16011.2,40031.0,2372.0,3183768:13;3183852:229;3183853:225;3183854:239;3183855:248
110821.6419,1788877122.8315,6,480.93,954.08,1435.01,63.9,16004.1,40038.2,2372.0,3183768:13;3183852:229;3183853:225;3183854:239;3183855:248
110821.7513,1788877122.9409,6,480.93,953.93,1434.86,27.0,16001.1,40041.1,2372.0,3183768:13;3183852:229;3183853:225;3183854:239;3183855:248
110821.8624,1788877123.0519,6,480.93,955.99,1436.93,45.3,15987.2,40055.0,2372.0,3183768:13;3183852:229;3183853:226;3183854:239;3183855:249
110821.9728,1788877123.1624,6,480.93,955.99,1436.93,0.0,15991.1,40051.1,2372.0,3183768:13;3183852:229;3183853:226;3183854:239;3183855:249
110822.0825,1788877123.2721,6,480.93,955.95,1436.88,9.2,15991.1,40051.1,2372.0,3183768:13;3183852:229;3183853:226;3183854:239;3183855:249
110822.1912,1788877123.3807,6,480.93,955.95,1436.88,9.1,15991.1,40051.1,2372.0,3183768:13;3183852:229;3183853:226;3183854:239;3183855:249
110822.3014,1788877123.4909,6,480.93,957.35,1438.29,46.0,15991.1,40051.1,2372.0,3183768:13;3183852:229;3183853:226;3183854:240;3183855:249
110822.4102,1788877123.5997,6,480.93,957.48,1438.41,9.2,15991.0,40051.2,2372.0,3183768:13;3183852:229;3183853:226;3183854:240;3183855:249
110822.5187,1788877123.7083,6,480.93,958.89,1439.83,45.1,15991.0,40051.2,2372.0,3183768:13;3183852:229;3183853:227;3183854:241;3183855:249
110822.6299,1788877123.8194,6,480.93,958.68,1439.61,18.4,15991.0,40051.2,2372.0,3183768:13;3183852:229;3183853:227;3183854:241;3183855:249
110822.7386,1788877123.9282,6,480.93,960.88,1441.81,118.2,15991.5,40050.7,2372.0,3183768:13;3183852:230;3183853:227;3183854:241;3183855:250
110822.8487,1788877124.0382,6,480.93,960.88,1441.81,0.0,15982.6,40059.6,2372.0,3183768:13;3183852:230;3183853:227;3183854:241;3183855:250
110822.9588,1788877124.1483,6,480.93,961.53,1442.46,90.6,15980.5,40061.7,2372.0,3183768:13;3183852:231;3183853:228;3183854:240;3183855:250
110823.0692,1788877124.2587,6,480.93,961.89,1442.83,9.2,15980.5,40061.7,2372.0,3183768:13;3183852:231;3183853:228;3183854:241;3183855:250
110823.1780,1788877124.3676,6,480.93,963.83,1444.77,119.3,15988.1,40054.1,2372.0,3183768:13;3183852:231;3183853:228;3183854:241;3183855:250
110823.2870,1788877124.4766,6,480.93,964.20,1445.14,0.0,15988.1,40054.1,2372.0,3183768:13;3183852:231;3183853:228;3183854:241;3183855:250
110823.3967,1788877124.5862,6,480.93,964.80,1445.73,27.6,15988.6,40053.6,2372.0,3183768:13;3183852:232;3183853:228;3183854:242;3183855:250
110823.5055,1788877124.6950,6,480.93,965.33,1446.26,0.0,15988.6,40053.6,2372.0,3183768:13;3183852:232;3183853:228;3183854:242;3183855:251
110823.6159,1788877124.8054,6,480.93,965.14,1446.07,36.3,15988.6,40053.6,2372.0,3183768:13;3183852:232;3183853:228;3183854:241;3183855:251
110823.7265,1788877124.9161,6,480.93,965.26,1446.20,0.0,15984.3,40058.0,2372.0,3183768:13;3183852:232;3183853:228;3183854:241;3183855:251
110823.8351,1788877125.0246,6,480.93,965.56,1446.50,45.5,15974.8,40067.5,2372.0,3183768:13;3183852:232;3183853:229;3183854:241;3183855:251
110823.9453,1788877125.1349,6,480.93,966.16,1447.09,0.0,15974.3,40067.9,2372.0,3183768:13;3183852:232;3183853:229;3183854:242;3183855:251
110824.0565,1788877125.2461,6,480.93,967.91,1448.84,119.6,15975.3,40066.9,2372.0,3183768:13;3183852:233;3183853:229;3183854:242;3183855:251
110824.1652,1788877125.3547,6,480.93,967.99,1448.93,0.0,15975.3,40066.9,2372.0,3183768:13;3183852:233;3183853:229;3183854:242;3183855:251
110824.2743,1788877125.4638,6,480.93,968.79,1449.72,36.8,15972.8,40069.4,2372.0,3183768:13;3183852:233;3183853:229;3183854:243;3183855:251
110824.3832,1788877125.5727,6,480.93,968.79,1449.72,18.4,15973.5,40068.7,2372.0,3183768:13;3183852:233;3183853:229;3183854:243;3183855:251
110824.4918,1788877125.6813,6,480.93,969.36,1450.30,54.5,15974.0,40068.2,2372.0,3183768:13;3183852:233;3183853:229;3183854:243;3183855:252
110824.6021,1788877125.7916,6,480.93,969.99,1450.92,0.0,15974.8,40067.5,2372.0,3183768:13;3183852:233;3183853:229;3183854:243;3183855:252
110824.7128,1788877125.9024,6,480.93,971.96,1452.89,109.8,15975.1,40067.1,2372.0,3183768:13;3183852:233;3183853:230;3183854:243;3183855:252
110824.8221,1788877126.0116,6,480.93,972.57,1453.50,9.0,15975.2,40067.0,2372.0,3183768:13;3183852:233;3183853:230;3183854:243;3183855:253
110824.9327,1788877126.1222,6,480.93,973.59,1454.52,80.5,15956.3,40085.9,2372.0,3183768:13;3183852:233;3183853:231;3183854:243;3183855:253
110825.0444,1788877126.2339,6,480.93,974.43,1455.36,45.5,15959.6,40082.6,2372.0,3183768:13;3183852:234;3183853:231;3183854:244;3183855:253
110825.1544,1788877126.3439,6,480.93,974.96,1455.90,46.0,15959.6,40082.6,2372.0,3183768:13;3183852:234;3183853:231;3183854:243;3183855:253
110825.2633,1788877126.4528,6,480.93,974.96,1455.90,0.0,15957.4,40084.8,2372.0,3183768:13;3183852:234;3183853:231;3183854:243;3183855:253
110825.3726,1788877126.5622,6,480.93,976.62,1457.55,63.7,15957.5,40084.8,2372.0,3183768:13;3183852:235;3183853:232;3183854:243;3183855:253
110825.4823,1788877126.6718,6,480.93,976.95,1457.88,0.0,15957.5,40084.8,2372.0,3183768:13;3183852:235;3183853:232;3183854:244;3183855:253
110825.5928,1788877126.7824,6,480.93,977.80,1458.74,27.6,15957.4,40084.8,2372.0,3183768:13;3183852:235;3183853:232;3183854:244;3183855:253
110825.7018,1788877126.8914,6,480.93,977.80,1458.74,0.0,15957.4,40084.8,2372.0,3183768:13;3183852:235;3183853:232;3183854:244;3183855:253
110825.8125,1788877127.0021,6,480.93,981.33,1462.27,125.2,15948.8,40093.4,2372.0,3183768:13;3183852:235;3183853:233;3183854:247;3183855:254
110825.9242,1788877127.1138,6,480.93,982.08,1463.02,0.0,15949.0,40093.2,2372.0,3183768:13;3183852:235;3183853:233;3183854:247;3183855:254
110826.0339,1788877127.2234,6,480.93,983.66,1464.59,97.9,15948.8,40093.5,2372.0,3183768:13;3183852:236;3183853:233;3183854:248;3183855:254
110826.1457,1788877127.3353,6,480.93,983.66,1464.59,0.0,15948.7,40093.5,2372.0,3183768:13;3183852:236;3183853:233;3183854:248;3183855:254
110826.2542,1788877127.4438,6,480.93,984.27,1465.20,73.3,15948.7,40093.5,2372.0,3183768:13;3183852:236;3183853:233;3183854:248;3183855:255
110826.3633,1788877127.5529,6,480.93,984.27,1465.20,0.0,15948.7,40093.5,2372.0,3183768:13;3183852:236;3183853:233;3183854:248;3183855:255
110826.4748,1788877127.6643,6,480.93,986.04,1466.97,27.6,15944.9,40097.3,2372.0,3183768:13;3183852:237;3183853:233;3183854:248;3183855:255
110826.5837,1788877127.7733,6,480.93,986.66,1467.59,91.8,15944.9,40097.3,2372.0,3183768:13;3183852:237;3183853:232;3183854:249;3183855:256
110826.6927,1788877127.8823,6,480.93,987.25,1468.18,71.2,15945.1,40097.1,2372.0,3183768:13;3183852:237;3183853:233;3183854:249;3183855:256
110826.8050,1788877127.9946,6,480.93,988.66,1469.60,97.4,15946.1,40096.1,2372.0,3183768:13;3183852:237;3183853:233;3183854:249;3183855:257
110826.9180,1788877128.1076,6,480.93,992.12,1473.05,82.4,15983.5,40058.8,2372.0,3183768:13;3183852:237;3183853:234;3183854:249;3183855:259
110827.0271,1788877128.2167,6,480.93,994.45,1475.38,0.0,15983.2,40059.0,2372.0,3183768:13;3183852:237;3183853:234;3183854:249;3183855:261
110827.1391,1788877128.3286,6,480.93,992.52,1473.46,118.5,15981.5,40060.7,2372.0,3183768:13;3183852:237;3183853:234;3183854:249;3183855:260
110827.2487,1788877128.4382,6,480.93,992.91,1473.84,9.1,15981.5,40060.7,2372.0,3183768:13;3183852:238;3183853:234;3183854:249;3183855:260
110827.3590,1788877128.5486,6,480.93,993.83,1474.77,18.4,15981.8,40060.4,2372.0,3183768:13;3183852:238;3183853:234;3183854:249;3183855:260
110827.4684,1788877128.6579,6,480.93,993.83,1474.77,0.0,15980.2,40062.0,2372.0,3183768:13;3183852:238;3183853:234;3183854:249;3183855:260
110827.5775,1788877128.7670,6,480.93,994.44,1475.38,36.4,15980.3,40061.9,2372.0,3183768:13;3183852:238;3183853:234;3183854:250;3183855:260
110827.6875,1788877128.8770,6,480.93,994.67,1475.61,18.2,15981.5,40060.7,2372.0,3183768:13;3183852:238;3183853:234;3183854:250;3183855:260
110827.7970,1788877128.9866,6,480.93,999.84,1480.77,138.0,15979.6,40062.7,2372.0,3183768:13;3183852:238;3183853:234;3183854:251;3183855:263
110827.9059,1788877129.0955,6,480.93,1000.52,1481.45,26.6,15973.9,40068.4,2372.0,3183768:13;3183852:238;3183853:235;3183854:251;3183855:263
110828.0187,1788877129.2083,6,480.93,1001.20,1482.14,45.5,15965.7,40076.5,2372.0,3183768:13;3183852:239;3183853:234;3183854:252;3183855:264
110828.1287,1788877129.3182,6,480.93,1001.33,1482.26,9.1,15965.5,40076.7,2372.0,3183768:13;3183852:239;3183853:234;3183854:252;3183855:264
110828.2389,1788877129.4285,6,480.93,1002.84,1483.77,55.2,15965.7,40076.5,2372.0,3183768:13;3183852:239;3183853:235;3183854:252;3183855:264
110828.3474,1788877129.5369,6,480.93,1003.39,1484.32,18.2,15965.7,40076.5,2372.0,3183768:13;3183852:239;3183853:235;3183854:252;3183855:264
110828.4574,1788877129.6469,6,480.93,1001.56,1482.50,64.5,15962.7,40079.5,2372.0,3183768:13;3183852:237;3183853:235;3183854:252;3183855:265
110828.5660,1788877129.7556,6,480.93,1001.95,1482.89,9.2,15963.4,40078.8,2372.0,3183768:13;3183852:237;3183853:235;3183854:252;3183855:265
110828.6751,1788877129.8647,6,480.93,1002.73,1483.67,72.6,15963.7,40078.6,2372.0,3183768:13;3183852:237;3183853:236;3183854:252;3183855:265
110828.7860,1788877129.9756,6,480.93,1003.38,1484.31,18.0,15963.7,40078.6,2372.0,3183768:13;3183852:237;3183853:236;3183854:252;3183855:265
110828.8962,1788877130.0857,6,480.93,1005.42,1486.35,72.4,15922.2,40120.0,2372.0,3183768:13;3183852:238;3183853:237;3183854:252;3183855:266
110829.0070,1788877130.1965,6,480.93,1006.35,1487.29,9.1,15914.4,40127.9,2372.0,3183768:13;3183852:238;3183853:237;3183854:252;3183855:266
110829.1171,1788877130.3066,6,480.93,1006.02,1486.95,64.4,15915.1,40127.1,2372.0,3183768:13;3183852:238;3183853:237;3183854:252;3183855:266
110829.2259,1788877130.4155,6,480.93,1005.76,1486.69,0.0,15915.1,40127.1,2372.0,3183768:13;3183852:238;3183853:237;3183854:252;3183855:266
110829.3365,1788877130.5260,6,480.93,1006.35,1487.28,9.1,15913.6,40128.7,2372.0,3183768:13;3183852:238;3183853:237;3183854:252;3183855:266
110829.4471,1788877130.6366,6,480.93,1006.47,1487.41,0.0,15913.5,40128.7,2372.0,3183768:13;3183852:238;3183853:237;3183854:252;3183855:266
110829.5575,1788877130.7470,6,480.93,1006.94,1487.87,63.9,15913.8,40128.5,2372.0,3183768:13;3183852:238;3183853:237;3183854:253;3183855:266
110829.6671,1788877130.8566,6,480.93,1007.18,1488.12,8.9,15913.8,40128.5,2372.0,3183768:13;3183852:238;3183853:237;3183854:253;3183855:266
110829.7790,1788877130.9686,6,480.93,1008.46,1489.39,45.2,15914.5,40127.7,2372.0,3183768:13;3183852:239;3183853:237;3183854:253;3183855:267
110829.8897,1788877131.0792,6,480.93,1008.66,1489.59,9.2,15910.2,40132.0,2372.0,3183768:13;3183852:239;3183853:237;3183854:253;3183855:267
110829.9987,1788877131.1882,6,480.93,1010.23,1491.17,63.1,15891.4,40150.8,2372.0,3183768:13;3183852:239;3183853:238;3183854:253;3183855:267
110830.1095,1788877131.2991,6,480.93,1010.23,1491.17,0.0,15891.4,40150.8,2372.0,3183768:13;3183852:239;3183853:238;3183854:253;3183855:267
110830.2191,1788877131.4087,6,480.93,1010.86,1491.79,27.3,15886.4,40155.8,2372.0,3183768:13;3183852:239;3183853:238;3183854:254;3183855:268
110830.3290,1788877131.5185,6,480.93,1011.36,1492.30,9.1,15886.4,40155.8,2372.0,3183768:13;3183852:239;3183853:238;3183854:254;3183855:268
110830.4390,1788877131.6285,6,480.93,1012.83,1493.76,165.2,15886.4,40155.8,2372.0,3183768:13;3183852:240;3183853:238;3183854:255;3183855:267
110830.5482,1788877131.7377,6,480.93,1013.05,1493.98,36.4,15886.4,40155.8,2372.0,3183768:13;3183852:240;3183853:238;3183854:255;3183855:267
110830.6574,1788877131.8469,6,481.06,1015.38,1496.43,156.0,15881.8,40160.5,2372.0,3183768:13;3183852:240;3183853:239;3183854:255;3183855:268
110830.7664,1788877131.9559,6,481.06,1015.88,1496.94,36.8,15875.0,40167.2,2372.0,3183768:13;3183852:240;3183853:240;3183854:255;3183855:268
110830.8749,1788877132.0644,6,481.06,1016.91,1497.97,44.4,15867.7,40174.5,2372.0,3183768:13;3183852:240;3183853:240;3183854:255;3183855:268
110830.9875,1788877132.1770,6,481.06,1017.27,1498.33,0.0,15867.7,40174.5,2372.0,3183768:13;3183852:240;3183853:241;3183854:256;3183855:268
110831.0972,1788877132.2868,6,481.06,1019.21,1500.27,99.6,15867.6,40174.6,2372.0,3183768:13;3183852:241;3183853:242;3183854:257;3183855:268
110831.2077,1788877132.3973,6,481.06,1019.56,1500.62,18.2,15866.6,40175.6,2372.0,3183768:13;3183852:241;3183853:242;3183854:257;3183855:268
110831.3175,1788877132.5071,6,481.06,1020.92,1501.98,64.2,15864.7,40177.5,2372.0,3183768:13;3183852:241;3183853:242;3183854:257;3183855:268
110831.4266,1788877132.6161,6,481.06,1021.30,1502.36,0.0,15864.7,40177.5,2372.0,3183768:13;3183852:241;3183853:242;3183854:257;3183855:268
110831.5358,1788877132.7253,6,481.06,1022.54,1503.60,55.1,15864.7,40177.5,2372.0,3183768:13;3183852:241;3183853:242;3183854:258;3183855:268
110831.6446,1788877132.8342,6,481.06,1022.57,1503.63,18.4,15864.7,40177.5,2372.0,3183768:13;3183852:241;3183853:242;3183854:258;3183855:268
110831.7533,1788877132.9428,6,481.06,1028.55,1509.61,91.1,15869.4,40172.8,2372.0,3183768:13;3183852:242;3183853:243;3183854:262;3183855:269
110831.8629,1788877133.0525,6,481.06,1026.91,1507.97,9.2,15859.8,40182.4,2372.0,3183768:13;3183852:242;3183853:243;3183854:260;3183855:269
110831.9719,1788877133.1614,6,481.06,1028.98,1510.04,90.0,15859.8,40182.4,2372.0,3183768:13;3183852:242;3183853:243;3183854:261;3183855:270
110832.0831,1788877133.2727,6,481.06,1029.20,1510.25,8.8,15858.6,40183.6,2372.0,3183768:13;3183852:242;3183853:243;3183854:261;3183855:270
110832.1963,1788877133.3858,6,481.06,1030.03,1511.09,26.6,15858.6,40183.6,2372.0,3183768:13;3183852:242;3183853:244;3183854:261;3183855:270
110832.3088,1788877133.4984,6,481.06,1030.15,1511.21,0.0,15858.9,40183.4,2372.0,3183768:13;3183852:242;3183853:244;3183854:261;3183855:270
110832.4191,1788877133.6087,6,481.06,1036.38,1517.44,127.7,15865.1,40177.1,2372.0,3183768:13;3183852:243;3183853:244;3183854:261;3183855:276
110832.5287,1788877133.7183,6,481.06,1036.69,1517.75,9.1,15864.9,40177.3,2372.0,3183768:13;3183852:243;3183853:244;3183854:261;3183855:276
110832.6391,1788877133.8287,6,481.06,1037.80,1518.86,82.1,15865.7,40176.5,2372.0,3183768:13;3183852:243;3183853:244;3183854:261;3183855:276
110832.7486,1788877133.9382,6,481.06,1037.96,1519.02,8.9,15852.6,40189.6,2372.0,3183768:13;3183852:243;3183853:244;3183854:261;3183855:276
110832.8610,1788877134.0505,6,481.06,1036.66,1517.71,54.4,15840.2,40202.1,2372.0,3183768:13;3183852:241;3183853:244;3183854:261;3183855:277
110832.9715,1788877134.1610,6,481.06,1036.88,1517.93,0.0,15840.1,40202.1,2372.0,3183768:13;3183852:241;3183853:244;3183854:261;3183855:277
110833.0815,1788877134.2710,6,481.06,1037.49,1518.55,81.7,15839.8,40202.4,2372.0,3183768:13;3183852:242;3183853:244;3183854:262;3183855:277
110833.1917,1788877134.3812,6,481.06,1037.74,1518.80,9.2,15839.8,40202.4,2372.0,3183768:13;3183852:242;3183853:244;3183854:262;3183855:277
110833.3006,1788877134.4902,6,481.06,1037.11,1518.17,55.0,15840.7,40201.5,2372.0,3183768:13;3183852:242;3183853:242;3183854:263;3183855:277
110833.4097,1788877134.5992,6,481.06,1037.44,1518.50,27.4,15840.7,40201.5,2372.0,3183768:13;3183852:242;3183853:242;3183854:263;3183855:277
110833.5190,1788877134.7086,6,481.06,1037.92,1518.98,82.8,15841.0,40201.3,2372.0,3183768:13;3183852:242;3183853:242;3183854:264;3183855:277
110833.6277,1788877134.8172,6,481.06,1038.62,1519.68,36.0,15834.0,40208.2,2372.0,3183768:13;3183852:243;3183853:242;3183854:264;3183855:277
110833.7388,1788877134.9284,6,481.06,1039.79,1520.85,72.7,15827.2,40215.0,2372.0,3183768:13;3183852:243;3183853:242;3183854:264;3183855:277
110833.8488,1788877135.0384,6,481.06,1039.96,1521.02,9.2,15826.4,40215.8,2372.0,3183768:13;3183852:243;3183853:243;3183854:264;3183855:277
110833.9579,1788877135.1474,6,481.06,1040.75,1521.81,64.1,15825.8,40216.4,2372.0,3183768:13;3183852:243;3183853:243;3183854:265;3183855:278
110834.0671,1788877135.2566,6,481.06,1040.75,1521.81,0.0,15825.8,40216.4,2372.0,3183768:13;3183852:243;3183853:243;3183854:265;3183855:278
110834.1776,1788877135.3672,6,481.06,1041.95,1523.01,54.5,15825.8,40216.4,2372.0,3183768:13;3183852:243;3183853:243;3183854:265;3183855:278
110834.2881,1788877135.4776,6,481.06,1042.25,1523.31,0.0,15824.8,40217.4,2372.0,3183768:13;3183852:243;3183853:243;3183854:265;3183855:278
110834.3972,1788877135.5868,6,481.06,1044.14,1525.20,73.1,15825.6,40216.6,2372.0,3183768:13;3183852:243;3183853:244;3183854:266;3183855:279
110834.5065,1788877135.6960,6,481.06,1044.39,1525.45,18.0,15825.8,40216.4,2372.0,3183768:13;3183852:243;3183853:244;3183854:266;3183855:279
110834.6170,1788877135.8066,6,481.06,1045.79,1526.85,82.4,15828.5,40213.7,2372.0,3183768:13;3183852:244;3183853:245;3183854:266;3183855:278
110834.7265,1788877135.9161,6,481.06,1045.79,1526.85,0.0,15823.3,40218.9,2372.0,3183768:13;3183852:244;3183853:245;3183854:266;3183855:278
110834.8368,1788877136.0263,6,481.06,1047.01,1528.07,27.2,15823.3,40218.9,2372.0,3183768:13;3183852:245;3183853:245;3183854:266;3183855:279
110834.9470,1788877136.1366,6,481.06,1047.01,1528.07,0.0,15818.7,40223.5,2372.0,3183768:13;3183852:245;3183853:245;3183854:266;3183855:279
110835.0568,1788877136.2464,6,481.06,1047.24,1528.30,64.4,15819.2,40223.0,2372.0,3183768:13;3183852:245;3183853:245;3183854:266;3183855:279
110835.1656,1788877136.3551,6,481.06,1047.75,1528.80,0.0,15819.2,40223.0,2372.0,3183768:13;3183852:245;3183853:245;3183854:266;3183855:279
110835.2762,1788877136.4658,6,481.06,1048.06,1529.12,54.0,15819.2,40223.0,2372.0,3183768:13;3183852:245;3183853:245;3183854:266;3183855:279
110835.3876,1788877136.5771,6,481.06,1048.06,1529.12,0.0,15819.2,40223.0,2372.0,3183768:13;3183852:245;3183853:245;3183854:266;3183855:279
110835.4989,1788877136.6884,6,481.06,1048.88,1529.94,55.0,15819.4,40222.8,2372.0,3183768:13;3183852:245;3183853:246;3183854:266;3183855:279
110835.6081,1788877136.7977,6,481.06,1049.23,1530.29,9.1,15819.3,40222.9,2372.0,3183768:13;3183852:245;3183853:246;3183854:266;3183855:279
110835.7175,1788877136.9070,6,481.06,1050.24,1531.30,73.6,15821.0,40221.2,2372.0,3183768:13;3183852:245;3183853:246;3183854:266;3183855:280
110835.8262,1788877137.0157,6,481.06,1050.60,1531.66,36.0,15819.3,40222.9,2372.0,3183768:13;3183852:245;3183853:246;3183854:266;3183855:280
110835.9369,1788877137.1264,6,481.06,1051.89,1532.95,55.1,15815.8,40226.5,2372.0,3183768:13;3183852:246;3183853:246;3183854:266;3183855:280
110836.0459,1788877137.2354,6,481.06,1052.02,1533.08,9.1,15815.8,40226.5,2372.0,3183768:13;3183852:246;3183853:246;3183854:267;3183855:280
110836.1562,1788877137.3458,6,481.06,1053.57,1534.63,109.7,15816.5,40225.7,2372.0,3183768:13;3183852:246;3183853:247;3183854:267;3183855:281
110836.2655,1788877137.4550,6,481.06,1053.91,1534.96,27.3,15816.5,40225.7,2372.0,3183768:13;3183852:246;3183853:247;3183854:267;3183855:281
110836.3756,1788877137.5652,6,481.06,1056.02,1537.08,101.2,15817.2,40225.0,2372.0,3183768:13;3183852:246;3183853:248;3183854:267;3183855:282
110836.4844,1788877137.6740,6,481.06,1057.24,1538.30,36.5,15817.2,40225.0,2372.0,3183768:13;3183852:246;3183853:248;3183854:268;3183855:282
110836.5940,1788877137.7835,6,481.06,1061.29,1542.35,91.7,15820.7,40221.5,2372.0,3183768:13;3183852:247;3183853:249;3183854:271;3183855:282
110836.7030,1788877137.8926,6,481.18,1061.29,1542.47,0.0,15820.7,40221.5,2372.0,3183768:13;3183852:247;3183853:249;3183854:271;3183855:282
110836.8125,1788877138.0020,6,481.18,1063.07,1544.25,137.3,15820.7,40221.5,2372.0,3183768:13;3183852:247;3183853:250;3183854:271;3183855:282
110836.9217,1788877138.1112,6,481.18,1063.07,1544.25,0.0,15821.4,40220.8,2372.0,3183768:13;3183852:247;3183853:250;3183854:271;3183855:282
