t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,workers
110340.3927,1788876641.5823,6,532.98,875.05,1408.03,18.4,16035.2,40007.0,2373.0,3171827:13;3171945:219;3171946:214;3171947:216;3171948:214
110340.5019,1788876641.6915,6,532.98,877.58,1410.56,110.1,16035.2,40007.0,2373.0,3171827:13;3171945:219;3171946:215;3171947:216;3171948:214
110340.6109,1788876641.8004,6,532.98,883.97,1416.95,27.0,16037.0,40005.2,2373.0,3171827:13;3171945:220;3171946:221;3171947:217;3171948:214
110340.7218,1788876641.9113,6,532.98,877.40,1410.38,63.0,16041.2,40001.0,2373.0,3171827:13;3171945:220;3171946:215;3171947:214;3171948:215
110340.8327,1788876642.0223,6,532.98,877.84,1410.81,18.2,16043.0,39999.2,2373.0,3171827:13;3171945:220;3171946:215;3171947:214;3171948:215
110340.9426,1788876642.1322,6,532.98,879.22,1412.20,82.7,16042.9,39999.4,2373.0,3171827:13;3171945:220;3171946:216;3171947:215;3171948:216
110341.0516,1788876642.2411,6,532.98,879.69,1412.67,18.2,16040.5,40001.7,2373.0,3171827:13;3171945:220;3171946:216;3171947:215;3171948:216
110341.1613,1788876642.3508,6,532.98,879.81,1412.79,9.0,16040.5,40001.7,2373.0,3171827:13;3171945:220;3171946:216;3171947:215;3171948:216
110341.2728,1788876642.4623,6,532.98,879.81,1412.79,0.0,16036.2,40006.0,2373.0,3171827:13;3171945:220;3171946:216;3171947:215;3171948:216
110341.3830,1788876642.5726,6,532.98,880.21,1413.19,27.0,16035.8,40006.4,2373.0,3171827:13;3171945:220;3171946:216;3171947:215;3171948:216
110341.4942,1788876642.6837,6,532.98,880.56,1413.54,18.0,16035.8,40006.4,2373.0,3171827:13;3171945:220;3171946:216;3171947:215;3171948:216
110341.6048,1788876642.7943,6,532.98,881.34,1414.31,45.0,16035.8,40006.4,2373.0,3171827:13;3171945:221;3171946:216;3171947:215;3171948:216
110341.7160,1788876642.9055,6,532.98,881.46,1414.44,9.0,16035.8,40006.4,2373.0,3171827:13;3171945:221;3171946:216;3171947:215;3171948:216
110341.8270,1788876643.0165,6,532.98,881.84,1414.81,27.6,16034.7,40007.5,2373.0,3171827:13;3171945:221;3171946:216;3171947:215;3171948:217
110341.9359,1788876643.1254,6,532.98,882.35,1415.32,18.2,16034.5,40007.7,2373.0,3171827:13;3171945:221;3171946:216;3171947:216;3171948:217
110342.0455,1788876643.2350,6,532.98,883.56,1416.54,46.0,16032.5,40009.7,2373.0,3171827:13;3171945:222;3171946:216;3171947:216;3171948:217
110342.1543,1788876643.3438,6,532.98,884.13,1417.11,18.2,16032.4,40009.8,2373.0,3171827:13;3171945:222;3171946:216;3171947:216;3171948:217
110342.2636,1788876643.4532,6,532.98,886.73,1419.71,64.1,16025.1,40017.2,2373.0,3171827:13;3171945:223;3171946:217;3171947:216;3171948:218
110342.3726,1788876643.5622,6,532.98,887.29,1420.26,27.3,16025.0,40017.2,2373.0,3171827:13;3171945:223;3171946:217;3171947:216;3171948:218
110342.4822,1788876643.6717,6,532.98,887.98,1420.96,45.4,16028.7,40013.5,2373.0,3171827:13;3171945:223;3171946:217;3171947:216;3171948:218
110342.5924,1788876643.7819,6,532.98,888.25,1421.22,0.0,16028.7,40013.5,2373.0,3171827:13;3171945:223;3171946:217;3171947:216;3171948:218
110342.7018,1788876643.8914,6,532.98,888.75,1421.73,45.8,16028.7,40013.5,2373.0,3171827:13;3171945:224;3171946:217;3171947:217;3171948:218
110342.8111,1788876644.0006,6,532.98,889.11,1422.08,18.0,16024.4,40017.8,2373.0,3171827:13;3171945:224;3171946:218;3171947:217;3171948:218
110342.9225,1788876644.1121,6,532.98,889.67,1422.65,100.6,16028.2,40014.0,2373.0,3171827:13;3171945:224;3171946:218;3171947:217;3171948:218
110343.0319,1788876644.2215,6,532.98,889.93,1422.90,27.0,16028.2,40014.0,2373.0,3171827:13;3171945:224;3171946:218;3171947:217;3171948:218
110343.1427,1788876644.3322,6,532.98,891.56,1424.54,54.6,16028.5,40013.7,2373.0,3171827:13;3171945:225;3171946:218;3171947:217;3171948:219
110343.2527,1788876644.4422,6,532.98,892.10,1425.07,27.0,16028.5,40013.7,2373.0,3171827:13;3171945:225;3171946:218;3171947:217;3171948:219
110343.3633,1788876644.5529,6,532.98,894.12,1427.10,126.0,16030.7,40011.5,2373.0,3171827:13;3171945:226;3171946:219;3171947:217;3171948:220
110343.4745,1788876644.6640,6,532.98,894.42,1427.39,9.1,16030.7,40011.5,2373.0,3171827:13;3171945:226;3171946:219;3171947:217;3171948:220
110343.5842,1788876644.7738,6,532.98,895.89,1428.86,81.8,16030.7,40011.5,2373.0,3171827:13;3171945:226;3171946:219;3171947:217;3171948:220
110343.6944,1788876644.8839,6,532.98,896.34,1429.32,9.1,16030.4,40011.8,2373.0,3171827:13;3171945:226;3171946:219;3171947:217;3171948:220
110343.8043,1788876644.9938,6,532.98,896.41,1429.39,63.4,16030.4,40011.8,2373.0,3171827:13;3171945:227;3171946:219;3171947:217;3171948:220
110343.9146,1788876645.1042,6,532.98,896.57,1429.55,0.0,16030.4,40011.8,2373.0,3171827:13;3171945:227;3171946:219;3171947:217;3171948:221
110344.0244,1788876645.2140,6,532.98,897.07,1430.05,36.3,16030.4,40011.8,2373.0,3171827:13;3171945:227;3171946:220;3171947:217;3171948:221
110344.1348,1788876645.3243,6,532.98,897.58,1430.55,27.3,16030.4,40011.8,2373.0,3171827:13;3171945:227;3171946:220;3171947:217;3171948:221
110344.2442,1788876645.4338,6,532.98,897.82,1430.80,18.2,16032.3,40009.9,2373.0,3171827:13;3171945:227;3171946:220;3171947:217;3171948:221
110344.3536,1788876645.5431,6,532.98,898.16,1431.14,27.3,16032.6,40009.7,2373.0,3171827:13;3171945:227;3171946:220;3171947:217;3171948:221
110344.4630,1788876645.6525,6,532.98,899.27,1432.25,81.9,16032.6,40009.7,2373.0,3171827:13;3171945:227;3171946:220;3171947:217;3171948:222
110344.5729,1788876645.7624,6,532.98,899.40,1432.38,9.1,16031.0,40011.2,2373.0,3171827:13;3171945:228;3171946:220;3171947:217;3171948:222
110344.6829,1788876645.8724,6,532.98,900.13,1433.11,45.9,16033.1,40009.2,2373.0,3171827:13;3171945:228;3171946:220;3171947:218;3171948:222
110344.7920,1788876645.9815,6,532.98,900.27,1433.25,26.8,16030.0,40012.2,2373.0,3171827:13;3171945:228;3171946:220;3171947:218;3171948:222
110344.9039,1788876646.0934,6,532.98,901.91,1434.88,45.5,16029.3,40012.9,2373.0,3171827:13;3171945:228;3171946:220;3171947:218;3171948:222
110345.0138,1788876646.2033,6,532.98,902.40,1435.38,35.9,16027.3,40014.9,2373.0,3171827:13;3171945:228;3171946:221;3171947:218;3171948:222
110345.1253,1788876646.3149,6,532.98,903.05,1436.02,36.0,16027.3,40014.9,2373.0,3171827:13;3171945:228;3171946:221;3171947:218;3171948:222
110345.2362,1788876646.4258,6,532.98,903.17,1436.15,0.0,16027.3,40014.9,2373.0,3171827:13;3171945:228;3171946:221;3171947:219;3171948:222
110345.3483,1788876646.5379,6,532.98,903.65,1436.62,36.5,16024.1,40018.1,2373.0,3171827:13;3171945:228;3171946:222;3171947:219;3171948:222
110345.4577,1788876646.6473,6,532.98,903.64,1436.62,18.1,16018.8,40023.4,2373.0,3171827:13;3171945:229;3171946:222;3171947:219;3171948:222
110345.5686,1788876646.7581,6,532.98,904.89,1437.86,71.7,16021.8,40020.4,2373.0,3171827:13;3171945:229;3171946:222;3171947:219;3171948:222
110345.6800,1788876646.8696,6,532.98,905.23,1438.20,27.3,16016.4,40025.8,2373.0,3171827:13;3171945:229;3171946:222;3171947:219;3171948:222
110345.7902,1788876646.9798,6,532.98,906.19,1439.17,63.1,16016.3,40025.9,2373.0,3171827:13;3171945:229;3171946:223;3171947:219;3171948:222
110345.9012,1788876647.0907,6,532.98,906.69,1439.67,9.2,16014.6,40027.6,2373.0,3171827:13;3171945:229;3171946:223;3171947:219;3171948:222
110346.0101,1788876647.1997,6,532.98,908.04,1441.02,100.7,16014.6,40027.6,2373.0,3171827:13;3171945:230;3171946:223;3171947:219;3171948:223
110346.1193,1788876647.3088,6,532.98,908.45,1441.43,27.3,16055.0,39987.2,2373.0,3171827:13;3171945:230;3171946:223;3171947:219;3171948:224
110346.2293,1788876647.4188,6,532.98,909.45,1442.43,72.9,16058.3,39983.9,2373.0,3171827:13;3171945:230;3171946:223;3171947:219;3171948:224
110346.3389,1788876647.5284,6,532.98,909.91,1442.89,9.1,16058.1,39984.2,2373.0,3171827:13;3171945:230;3171946:223;3171947:220;3171948:224
110346.4484,1788876647.6380,6,532.98,910.82,1443.80,63.7,16057.4,39984.8,2373.0,3171827:13;3171945:230;3171946:224;3171947:220;3171948:224
110346.5585,1788876647.7481,6,532.98,911.12,1444.09,9.0,16057.4,39984.8,2373.0,3171827:13;3171945:230;3171946:224;3171947:220;3171948:224
110346.6692,1788876647.8587,6,532.98,912.39,1445.36,54.2,16057.4,39984.9,2373.0,3171827:13;3171945:231;3171946:224;3171947:221;3171948:224
110346.7799,1788876647.9694,6,532.98,913.47,1446.45,82.5,16059.2,39983.0,2373.0,3171827:13;3171945:231;3171946:225;3171947:221;3171948:224
110346.8890,1788876648.0785,6,532.98,914.55,1447.53,89.4,16051.6,39990.7,2373.0,3171827:13;3171945:231;3171946:225;3171947:221;3171948:224
110347.0010,1788876648.1905,6,532.98,914.58,1447.55,27.4,16051.6,39990.7,2373.0,3171827:13;3171945:231;3171946:225;3171947:221;3171948:224
110347.1103,1788876648.2998,6,532.98,914.62,1447.60,45.2,16051.8,39990.4,2373.0,3171827:13;3171945:231;3171946:225;3171947:221;3171948:224
110347.2211,1788876648.4106,6,532.98,914.80,1447.78,9.0,16051.8,39990.4,2373.0,3171827:13;3171945:231;3171946:225;3171947:221;3171948:224
110347.3325,1788876648.5220,6,532.98,915.11,1448.08,18.0,16052.1,39990.2,2373.0,3171827:13;3171945:231;3171946:225;3171947:221;3171948:224
110347.4437,1788876648.6332,6,532.98,915.60,1448.57,27.3,16052.3,39989.9,2373.0,3171827:13;3171945:231;3171946:225;3171947:221;3171948:225
110347.5540,1788876648.7436,6,533.10,915.93,1449.03,27.4,16052.6,39989.7,2373.0,3171827:13;3171945:231;3171946:226;3171947:221;3171948:225
110347.6635,1788876648.8530,6,533.10,916.86,1449.96,9.1,16052.6,39989.7,2373.0,3171827:13;3171945:231;3171946:226;3171947:222;3171948:225
110347.7729,1788876648.9624,6,533.10,917.58,1450.68,73.3,16053.0,39989.2,2373.0,3171827:13;3171945:231;3171946:226;3171947:222;3171948:225
110347.8822,1788876649.0717,6,533.10,918.08,1451.18,27.5,16055.1,39987.1,2373.0,3171827:13;3171945:231;3171946:226;3171947:222;3171948:226
110347.9911,1788876649.1807,6,533.10,918.70,1451.80,27.4,16055.0,39987.3,2373.0,3171827:13;3171945:232;3171946:226;3171947:222;3171948:226
110348.1007,1788876649.2902,6,533.10,919.82,1452.93,55.2,16055.0,39987.3,2373.0,3171827:13;3171945:232;3171946:227;3171947:222;3171948:226
110348.2095,1788876649.3990,6,533.10,921.18,1454.28,73.6,16055.2,39987.0,2373.0,3171827:13;3171945:233;3171946:227;3171947:222;3171948:227
110348.3182,1788876649.5078,6,533.10,921.30,1454.41,9.2,16055.1,39987.1,2373.0,3171827:13;3171945:233;3171946:227;3171947:222;3171948:227
110348.4269,1788876649.6164,6,533.10,922.28,1455.38,36.8,16054.9,39987.4,2373.0,3171827:13;3171945:233;3171946:227;3171947:222;3171948:227
110348.5357,1788876649.7252,6,533.10,922.28,1455.38,9.1,16054.9,39987.4,2373.0,3171827:13;3171945:233;3171946:227;3171947:222;3171948:227
110348.6454,1788876649.8349,6,533.10,923.09,1456.20,27.6,16055.6,39986.6,2373.0,3171827:13;3171945:234;3171946:227;3171947:223;3171948:227
110348.7542,1788876649.9438,6,533.10,922.72,1455.82,0.0,16055.8,39986.4,2373.0,3171827:13;3171945:234;3171946:227;3171947:222;3171948:227
110348.8637,1788876650.0533,6,533.10,924.02,1457.12,64.2,16055.8,39986.4,2373.0,3171827:13;3171945:234;3171946:227;3171947:222;3171948:227
110348.9727,1788876650.1622,6,533.10,924.11,1457.21,18.2,16053.8,39988.4,2373.0,3171827:13;3171945:234;3171946:227;3171947:222;3171948:227
110349.0830,1788876650.2725,6,533.10,924.93,1458.04,45.5,16053.8,39988.4,2373.0,3171827:13;3171945:234;3171946:228;3171947:223;3171948:227
110349.1927,1788876650.3823,6,533.10,925.14,1458.25,9.0,16053.8,39988.4,2373.0,3171827:13;3171945:235;3171946:228;3171947:223;3171948:227
110349.3040,1788876650.4935,6,533.10,926.75,1459.85,91.8,16052.6,39989.6,2373.0,3171827:13;3171945:235;3171946:229;3171947:223;3171948:227
110349.4129,1788876650.6024,6,533.10,926.79,1459.89,9.0,16052.6,39989.6,2373.0,3171827:13;3171945:235;3171946:229;3171947:223;3171948:228
110349.5238,1788876650.7133,6,533.10,928.05,1461.16,18.2,16052.3,39989.9,2373.0,3171827:13;3171945:235;3171946:229;3171947:223;3171948:228
110349.6337,1788876650.8233,6,533.10,928.04,1461.14,9.1,16052.3,39989.9,2373.0,3171827:13;3171945:235;3171946:229;3171947:223;3171948:228
110349.7442,1788876650.9337,6,533.10,928.87,1461.97,116.7,16057.3,39984.9,2373.0,3171827:13;3171945:235;3171946:229;3171947:223;3171948:229
110349.8554,1788876651.0450,6,533.10,928.78,1461.88,9.1,16049.8,39992.5,2373.0,3171827:13;3171945:235;3171946:229;3171947:223;3171948:229
110349.9653,1788876651.1549,6,533.10,929.68,1462.78,9.2,16049.7,39992.5,2373.0,3171827:13;3171945:236;3171946:229;3171947:223;3171948:229
110350.0742,1788876651.2638,6,533.10,930.82,1463.92,18.4,16049.9,39992.3,2373.0,3171827:13;3171945:236;3171946:229;3171947:223;3171948:229
110350.1832,1788876651.3727,6,533.10,931.71,1464.81,73.4,16053.5,39988.7,2373.0,3171827:13;3171945:236;3171946:229;3171947:224;3171948:229
110350.2922,1788876651.4818,6,533.10,932.95,1466.05,27.4,16053.5,39988.7,2373.0,3171827:13;3171945:236;3171946:229;3171947:225;3171948:230
110350.4018,1788876651.5913,6,533.10,933.89,1466.99,163.1,16052.0,39990.3,2373.0,3171827:13;3171945:236;3171946:230;3171947:225;3171948:229
110350.5121,1788876651.7016,6,533.10,934.13,1467.23,18.4,16049.5,39992.7,2373.0,3171827:13;3171945:237;3171946:230;3171947:225;3171948:229
110350.6211,1788876651.8107,6,533.10,935.72,1468.82,63.7,16054.8,39987.5,2373.0,3171827:13;3171945:237;3171946:231;3171947:225;3171948:230
110350.7310,1788876651.9205,6,533.10,936.20,1469.30,27.1,16054.8,39987.5,2373.0,3171827:13;3171945:237;3171946:231;3171947:226;3171948:230
110350.8415,1788876652.0310,6,533.10,936.58,1469.68,119.5,16053.9,39988.3,2373.0,3171827:13;3171945:238;3171946:231;3171947:225;3171948:229
110350.9504,1788876652.1399,6,533.10,937.27,1470.37,18.4,16052.0,39990.2,2373.0,3171827:13;3171945:238;3171946:231;3171947:226;3171948:229
110351.0595,1788876652.2491,6,533.10,938.91,1472.02,55.0,16050.0,39992.2,2373.0,3171827:13;3171945:238;3171946:232;3171947:227;3171948:230
110351.1686,1788876652.3581,6,533.10,939.16,1472.27,27.0,16049.1,39993.2,2373.0,3171827:13;3171945:238;3171946:232;3171947:227;3171948:230
110351.2795,1788876652.4691,6,533.10,940.23,1473.33,73.3,16049.1,39993.2,2373.0,3171827:13;3171945:238;3171946:232;3171947:227;3171948:230
110351.3888,1788876652.5783,6,533.10,939.96,1473.06,27.0,16049.1,39993.2,2373.0,3171827:13;3171945:238;3171946:232;3171947:227;3171948:230
110351.4997,1788876652.6893,6,533.10,940.17,1473.27,54.0,16048.7,39993.5,2373.0,3171827:13;3171945:239;3171946:232;3171947:227;3171948:229
110351.6109,1788876652.8004,6,533.10,940.59,1473.69,0.0,16048.7,39993.5,2373.0,3171827:13;3171945:239;3171946:232;3171947:227;3171948:230
110351.7215,1788876652.9110,6,533.10,942.04,1475.14,63.2,16047.3,39994.9,2373.0,3171827:13;3171945:239;3171946:233;3171947:227;3171948:230
110351.8322,1788876653.0218,6,533.10,942.41,1475.51,18.0,16045.0,39997.2,2373.0,3171827:13;3171945:239;3171946:233;3171947:227;3171948:230
110351.9434,1788876653.1329,6,533.10,942.81,1475.91,110.1,16045.7,39996.5,2373.0,3171827:13;3171945:239;3171946:233;3171947:227;3171948:231
110352.0526,1788876653.2422,6,533.10,943.43,1476.54,27.0,16045.7,39996.5,2373.0,3171827:13;3171945:239;3171946:233;3171947:228;3171948:231
110352.1633,1788876653.3528,6,533.10,945.58,1478.68,36.4,16045.7,39996.5,2373.0,3171827:13;3171945:239;3171946:234;3171947:228;3171948:232
110352.2731,1788876653.4627,6,533.10,946.36,1479.46,36.0,16045.7,39996.5,2373.0,3171827:13;3171945:240;3171946:234;3171947:228;3171948:232
110352.3840,1788876653.5736,6,533.10,946.88,1479.98,36.5,16041.4,40000.8,2373.0,3171827:13;3171945:240;3171946:234;3171947:228;3171948:232
110352.4934,1788876653.6829,6,533.10,947.51,1480.61,18.0,16041.4,40000.8,2373.0,3171827:13;3171945:240;3171946:234;3171947:228;3171948:232
110352.6044,1788876653.7939,6,533.10,947.44,1480.54,18.0,16041.5,40000.7,2373.0,3171827:13;3171945:239;3171946:234;3171947:228;3171948:233
110352.7153,1788876653.9048,6,533.10,948.04,1481.14,18.2,16041.5,40000.7,2373.0,3171827:13;3171945:240;3171946:234;3171947:228;3171948:233
110352.8252,1788876654.0148,6,533.10,948.49,1481.59,54.1,16042.4,39999.9,2373.0,3171827:13;3171945:240;3171946:234;3171947:228;3171948:233
110352.9359,1788876654.1254,6,533.10,949.00,1482.11,54.0,16036.4,40005.8,2373.0,3171827:13;3171945:240;3171946:235;3171947:228;3171948:232
110353.0471,1788876654.2366,6,533.10,950.46,1483.56,72.4,16036.1,40006.2,2373.0,3171827:13;3171945:240;3171946:235;3171947:229;3171948:233
110353.1576,1788876654.3471,6,533.10,950.61,1483.71,0.0,16036.1,40006.2,2373.0,3171827:13;3171945:240;3171946:236;3171947:229;3171948:233
110353.2673,1788876654.4568,6,533.10,952.65,1485.75,45.9,16036.1,40006.2,2373.0,3171827:13;3171945:241;3171946:237;3171947:229;3171948:233
110353.3764,1788876654.5660,6,533.10,953.46,1486.56,27.3,16036.1,40006.2,2373.0,3171827:13;3171945:241;3171946:237;3171947:230;3171948:233
110353.4861,1788876654.6756,6,533.23,953.66,1486.89,62.9,16034.3,40007.9,2373.0,3171827:13;3171945:241;3171946:237;3171947:230;3171948:233
110353.5976,1788876654.7871,6,533.23,953.79,1487.02,0.0,16034.3,40007.9,2373.0,3171827:13;3171945:241;3171946:237;3171947:230;3171948:233
110353.7092,1788876654.8988,6,533.23,954.33,1487.56,45.5,16034.3,40007.9,2373.0,3171827:13;3171945:242;3171946:237;3171947:230;3171948:233
110353.8194,1788876655.0089,6,533.23,954.30,1487.53,9.1,16033.6,40008.6,2373.0,3171827:13;3171945:242;3171946:237;3171947:230;3171948:233
110353.9293,1788876655.1189,6,533.23,955.27,1488.50,18.4,16032.7,40009.6,2373.0,3171827:13;3171945:242;3171946:237;3171947:230;3171948:233
110354.0381,1788876655.2276,6,533.23,955.11,1488.34,27.1,16041.4,40000.8,2373.0,3171827:13;3171945:242;3171946:236;3171947:230;3171948:233
110354.1487,1788876655.3382,6,533.23,956.54,1489.76,99.7,16041.2,40001.0,2373.0,3171827:13;3171945:242;3171946:237;3171947:231;3171948:234
110354.2591,1788876655.4486,6,533.23,956.54,1489.76,0.0,16041.2,40001.0,2373.0,3171827:13;3171945:242;3171946:237;3171947:231;3171948:234
110354.3696,1788876655.5592,6,533.23,958.00,1491.23,63.8,16041.2,40001.0,2373.0,3171827:13;3171945:242;3171946:238;3171947:231;3171948:234
110354.4792,1788876655.6688,6,533.23,958.54,1491.77,0.0,16041.2,40001.0,2373.0,3171827:13;3171945:243;3171946:238;3171947:231;3171948:234
110354.5900,1788876655.7795,6,533.23,959.32,1492.55,54.0,16040.3,40001.9,2373.0,3171827:13;3171945:243;3171946:238;3171947:231;3171948:234
110354.7010,1788876655.8905,6,533.23,959.70,1492.92,9.0,16040.3,40001.9,2373.0,3171827:13;3171945:243;3171946:239;3171947:231;3171948:234
110354.8123,1788876656.0018,6,533.23,959.73,1492.96,27.0,16040.5,40001.7,2373.0,3171827:13;3171945:243;3171946:239;3171947:231;3171948:234
110354.9235,1788876656.1130,6,533.23,960.62,1493.85,18.0,16037.7,40004.5,2373.0,3171827:13;3171945:243;3171946:239;3171947:231;3171948:235
110355.0345,1788876656.2241,6,533.23,961.53,1494.75,55.2,16039.3,40002.9,2373.0,3171827:13;3171945:243;3171946:239;3171947:231;3171948:235
110355.1434,1788876656.3329,6,533.23,961.46,1494.69,36.4,16039.3,40002.9,2373.0,3171827:13;3171945:243;3171946:239;3171947:231;3171948:235
110355.2536,1788876656.4431,6,533.23,962.68,1495.90,9.1,16039.3,40002.9,2373.0,3171827:13;3171945:244;3171946:239;3171947:231;3171948:235
110355.3633,1788876656.5528,6,533.23,962.93,1496.15,0.0,16039.3,40002.9,2373.0,3171827:13;3171945:244;3171946:240;3171947:231;3171948:235
110355.4720,1788876656.6615,6,533.23,963.58,1496.81,54.4,16040.0,40002.2,2373.0,3171827:13;3171945:244;3171946:240;3171947:231;3171948:236
110355.5823,1788876656.7719,6,533.23,963.39,1496.62,27.3,16040.0,40002.2,2373.0,3171827:13;3171945:244;3171946:240;3171947:231;3171948:235
110355.6922,1788876656.8817,6,533.23,964.07,1497.29,27.0,16040.0,40002.2,2373.0,3171827:13;3171945:244;3171946:240;3171947:232;3171948:236
110355.8031,1788876656.9926,6,533.23,964.57,1497.79,18.2,16040.0,40002.2,2373.0,3171827:13;3171945:244;3171946:240;3171947:232;3171948:236
110355.9128,1788876657.1023,6,533.23,965.88,1499.11,109.7,16039.5,40002.7,2373.0,3171827:13;3171945:245;3171946:240;3171947:233;3171948:236
110356.0222,1788876657.2117,6,533.23,966.17,1499.39,55.2,16039.6,40002.6,2373.0,3171827:13;3171945:245;3171946:240;3171947:232;3171948:236
110356.1309,1788876657.3205,6,533.23,968.60,1501.83,100.3,16041.8,40000.4,2373.0,3171827:13;3171945:245;3171946:241;3171947:233;3171948:237
110356.2406,1788876657.4301,6,533.23,969.33,1502.56,27.3,16041.8,40000.4,2373.0,3171827:13;3171945:245;3171946:241;3171947:233;3171948:237
110356.3502,1788876657.5398,6,533.23,970.93,1504.16,100.1,16041.4,40000.9,2373.0,3171827:13;3171945:246;3171946:241;3171947:233;3171948:238
110356.4601,1788876657.6497,6,533.23,971.21,1504.44,9.0,16045.8,39996.4,2373.0,3171827:13;3171945:246;3171946:241;3171947:233;3171948:238
110356.5713,1788876657.7608,6,533.23,972.21,1505.44,36.2,16045.1,39997.1,2373.0,3171827:13;3171945:247;3171946:242;3171947:233;3171948:238
110356.6816,1788876657.8712,6,533.23,972.48,1505.71,27.3,16045.8,39996.4,2373.0,3171827:13;3171945:247;3171946:242;3171947:233;3171948:238
110356.7915,1788876657.9810,6,533.23,973.46,1506.69,82.0,16047.8,39994.4,2373.0,3171827:13;3171945:248;3171946:241;3171947:234;3171948:238
110356.9012,1788876658.0907,6,533.23,973.98,1507.21,18.4,16046.6,39995.6,2373.0,3171827:13;3171945:248;3171946:241;3171947:234;3171948:238
110357.0102,1788876658.1997,6,533.23,974.49,1507.71,9.0,16047.6,39994.6,2373.0,3171827:13;3171945:248;3171946:242;3171947:234;3171948:238
110357.1214,1788876658.3110,6,533.23,975.24,1508.46,0.0,16047.6,39994.6,2373.0,3171827:13;3171945:248;3171946:242;3171947:234;3171948:239
110357.2327,1788876658.4222,6,533.23,975.09,1508.31,63.2,16048.3,39993.9,2373.0,3171827:13;3171945:248;3171946:242;3171947:234;3171948:239
110357.3435,1788876658.5330,6,533.23,975.14,1508.37,18.4,16048.3,39993.9,2373.0,3171827:13;3171945:248;3171946:242;3171947:234;3171948:239
110357.4528,1788876658.6423,6,533.23,976.14,1509.37,45.0,16048.3,39993.9,2373.0,3171827:13;3171945:248;3171946:242;3171947:234;3171948:239
110357.5639,1788876658.7535,6,533.23,977.25,1510.48,18.2,16049.3,39992.9,2373.0,3171827:13;3171945:248;3171946:243;3171947:234;3171948:240
110357.6740,1788876658.8636,6,533.23,978.32,1511.55,63.5,16048.3,39993.9,2373.0,3171827:13;3171945:248;3171946:243;3171947:234;3171948:240
110357.7843,1788876658.9739,6,533.23,979.52,1512.75,54.8,16058.9,39983.3,2373.0,3171827:13;3171945:248;3171946:244;3171947:234;3171948:240
110357.8939,1788876659.0834,6,533.23,979.71,1512.93,45.7,16058.0,39984.2,2373.0,3171827:13;3171945:249;3171946:244;3171947:234;3171948:240
110358.0034,1788876659.1929,6,533.23,980.83,1514.05,27.2,16058.2,39984.0,2373.0,3171827:13;3171945:249;3171946:244;3171947:234;3171948:241
110358.1137,1788876659.3032,6,533.23,981.38,1514.61,81.3,16058.4,39983.8,2373.0,3171827:13;3171945:249;3171946:244;3171947:234;3171948:241
110358.2243,1788876659.4138,6,533.23,982.23,1515.45,9.1,16058.4,39983.8,2373.0,3171827:13;3171945:249;3171946:245;3171947:235;3171948:241
110358.3340,1788876659.5235,6,533.23,982.83,1516.06,27.6,16059.4,39982.8,2373.0,3171827:13;3171945:249;3171946:245;3171947:235;3171948:241
110358.4429,1788876659.6324,6,533.23,983.34,1516.56,18.4,16059.4,39982.8,2373.0,3171827:13;3171945:249;3171946:245;3171947:235;3171948:241
110358.5517,1788876659.7412,6,533.23,984.33,1517.55,54.4,16059.6,39982.6,2373.0,3171827:13;3171945:250;3171946:245;3171947:235;3171948:242
110358.6620,1788876659.8515,6,533.23,985.39,1518.62,45.6,16059.6,39982.6,2373.0,3171827:13;3171945:250;3171946:245;3171947:236;3171948:242
110358.7712,1788876659.9607,6,533.23,986.11,1519.33,90.7,16058.7,39983.6,2373.0,3171827:13;3171945:250;3171946:245;3171947:236;3171948:242
110358.8815,1788876660.0710,6,533.23,986.11,1519.33,0.0,16058.6,39983.7,2373.0,3171827:13;3171945:250;3171946:245;3171947:236;3171948:242
110358.9902,1788876660.1797,6,533.23,986.36,1519.59,9.1,16058.3,39983.9,2373.0,3171827:13;3171945:250;3171946:245;3171947:236;3171948:242
110359.0997,1788876660.2892,6,533.23,987.23,1520.45,27.5,16059.9,39982.3,2373.0,3171827:13;3171945:251;3171946:245;3171947:236;3171948:242
110359.2090,1788876660.3985,6,533.23,988.00,1521.22,64.2,16059.9,39982.3,2373.0,3171827:13;3171945:252;3171946:245;3171947:236;3171948:243
110359.3180,1788876660.5075,6,533.23,988.25,1521.48,45.7,16058.0,39984.3,2373.0,3171827:13;3171945:251;3171946:245;3171947:236;3171948:243
110359.4274,1788876660.6170,6,533.23,990.00,1523.22,54.8,16058.9,39983.3,2373.0,3171827:13;3171945:252;3171946:246;3171947:237;3171948:243
110359.5369,1788876660.7264,6,533.23,990.13,1523.36,18.2,16058.9,39983.3,2373.0,3171827:13;3171945:252;3171946:246;3171947:237;3171948:243
110359.6465,1788876660.8361,6,533.23,991.16,1524.38,36.8,16058.9,39983.4,2373.0,3171827:13;3171945:252;3171946:246;3171947:237;3171948:244
110359.7552,1788876660.9447,6,533.23,991.91,1525.13,18.4,16058.9,39983.4,2373.0,3171827:13;3171945:252;3171946:246;3171947:237;3171948:244
110359.8644,1788876661.0539,6,533.23,992.88,1526.11,128.4,16061.3,39980.9,2373.0,3171827:13;3171945:253;3171946:247;3171947:237;3171948:243
